id,qflag,is_ok,problems,problems_simple,r5sig_judged,i5sig_judged,h5sig_judged,rmode_judged,rmedian_judged
6027_nov2006d,A,True,,,21.306,19.974,20.242,21.256,20.086
6027o_aug2003,A++,True,,,20.2379,19.8005,19.9079,19.9779,19.1579
6027o_nov2006d,A,True,,,21.308,19.964,20.271,20.768,20.048
6028_aug2003,A++,True,,,20.3139,19.9241,19.9839,18.9839,18.3939
6028_may2007,A+,True,,,20.862,19.718,19.856,20.472,18.872
6028o_aug2003,A++,True,,,20.2635,19.9231,20.0035,20.4935,18.6735
6028o_may2007,A+,True,,,20.799,19.731,19.763,20.729,18.959
6029_aug2003,A++,True,,,20.1957,19.8085,19.9057,20.2257,19.2357
6029_may2007,A++,True,,,20.908,19.864,19.809,20.988,19.718
6029o_aug2003,A++,True,,,20.2592,19.8357,19.9092,20.4692,19.3592
6029o_may2007,A+,True,,,20.921,19.587,19.846,20.491,19.601
6030_aug2008,A++,True,,,20.9858,19.7857,19.9258,20.5358,19.6358
6030_aug2009,A++,True,,,20.854,19.822,19.871,20.504,19.554
6030o_aug2008,A++,True,,,20.9714,19.7876,19.9414,20.7814,19.6414
6030o_aug2009,A++,True,,,20.864,19.848,19.883,20.754,19.574
6030o_jun2005,A,True,,,21.9057,20.4183,20.7057,21.2757,20.0957
6031_aug2003,A++,True,,,20.2887,19.7771,19.9487,18.7187,18.5887
6031_aug2004a,A++,True,,,21.84,20.25,20.689,20.49,19.71
6031o_aug2003,A++,True,,,20.2669,19.8457,19.9669,18.7169,18.4269
6031o_aug2004a,A++,True,,,21.931,20.3,20.68,20.761,19.711
6032_aug2003,A++,True,,,20.2377,19.7571,19.8977,20.4677,19.2477
6032_jun2007,A++,True,,,21.76,20.35,20.53,21.75,20.45
6032_may2007,A+,True,,,20.9435,19.7418,19.8835,21.0435,19.6535
6032o_aug2003,A++,True,,,20.1453,19.7166,19.8653,20.4653,19.0153
6032o_jun2007,A,True,,,21.54,20.4,20.56,21.25,19.94
6032o_may2007,A,True,,,20.7115,19.6539,19.8515,20.2615,19.1315
6033_aug2003,A++,True,,,20.2322,19.809,19.8722,20.2022,18.8422
6033_may2007,A+,True,,,20.854,19.845,19.823,20.704,19.214
6033o_aug2003,A++,True,,,20.1977,19.7579,19.8677,20.4477,18.8077
6033o_may2007,A+,True,,,20.832,19.797,19.811,20.712,19.252
6034_oct2003,A++,True,,,21.424,20.724,20.938,21.454,19.784
6034o_oct2003,A++,True,,,21.482,20.554,20.86,21.502,19.882
6035_aug2003,A++,True,,,20.2667,19.6752,19.8967,20.5167,18.7867
6035_aug2004a,A++,True,,,21.895,20.409,20.641,21.735,20.375
6035o_aug2003,A++,True,,,20.1718,19.7333,19.8218,19.1918,18.8318
6035o_aug2004a,A++,True,,,21.928,20.411,20.64,20.508,20.278
6036_aug2003,A++,True,,,20.1333,19.6862,19.8233,18.6733,18.2133
6036_aug2004a,A++,True,,,21.911,20.445,20.814,19.531,19.481
6036o_aug2003,A++,True,,,20.9383,20.2455,20.5583,19.2483,18.7283
6036o_aug2004a,A++,True,,,21.95,20.314,20.783,19.53,19.54
6037_jun2005,A++,True,,,21.84,20.41,20.6,21.01,20.12
6037o_jun2005,A++,True,,,21.87,20.41,20.66,21.26,20.12
6038_aug2003,A+,True,,,20.7649,20.1368,20.4149,19.9649,19.4949
6038_may2007,A++,True,,,20.869,19.761,19.875,20.469,19.489
6038o_aug2003,A+,True,,,20.7693,20.0329,20.3993,20.5093,19.5693
6038o_may2007,A+,True,,,20.863,19.677,19.824,20.223,19.303
6039_aug2003,A++,True,,,20.8487,20.213,20.4287,19.7787,19.5487
6039_may2007,A+,True,,,20.877,19.743,19.866,20.937,19.527
6039o_aug2003,A++,True,,,20.7233,20.1345,20.3633,20.7633,19.4133
6039o_may2007,A+,True,,,20.863,19.751,19.911,20.943,19.463
6040_oct2003,A++,True,,,21.341,20.479,20.845,21.281,19.931
6040o_oct2003,A++,True,,,21.196,20.428,20.656,21.376,19.786
6041_aug2003,A+,True,,,20.6987,20.0597,20.2787,20.7587,19.6187
6041_may2007,A++,True,,,20.859,19.846,19.835,20.729,19.579
6041o_aug2003,A+,True,,,20.6874,20.0416,20.2874,20.7574,19.6374
6041o_may2007,A+,True,,,20.981,19.901,19.838,20.991,19.801
6042_aug2003,A,True,,,20.69,20.14,20.29,20.75,19.3
6042_may2007,A+,True,,,20.96,19.825,19.942,20.94,19.53
6042o_aug2003,A,True,,,20.66,20.1,20.25,20.75,19.14
6042o_may2007,A++,True,,,20.963,19.956,19.915,21.193,19.493
6043_aug2003,A,True,,,20.6058,20.0285,20.1458,19.2658,18.4858
6043_aug2004a,A++,True,,,21.873,20.357,20.668,19.243,19.403
6043o_aug2003,B,True,seeing>2,Seeing,20.19,19.9226,20.17,19.51,17.88
6043o_aug2004a,A++,True,,,21.911,20.256,20.75,19.511,19.451
6043o_oct2003,A++,True,,,21.0867,20.2627,20.6267,19.2467,18.5767
6044_jun2005,A++,True,,,21.87,20.39,20.69,20.76,19.9
6044o_jun2005,A++,True,,,21.87,20.41,20.69,21.01,19.99
6045_aug2003,B,True,seeing>2,Seeing,20.0103,19.9848,20.0103,19.2603,17.4303
6045_jun2007,A++,True,,,21.71,20.208,20.523,20.99,19.3
6045_may2007,A,True,,,21.0145,19.8558,19.8845,20.2945,18.4945
6045_oct2003,A++,True,,,20.7881,20.085,20.4081,20.2481,18.4481
6045o_aug2003,A+,True,,,20.4907,19.9359,20.1807,20.0107,17.8907
6045o_jun2007,A+,True,,,21.657,20.125,20.558,21.487,19.057
6045o_may2007,A,True,,,20.7485,19.6169,19.9385,20.0385,18.2085
6046_aug2003,A,True,,,20.4975,19.9433,20.0975,20.2675,18.6975
6046_aug2004a,A++,True,,,21.946,20.383,20.574,22.256,20.176
6046o_aug2003,A,True,,,20.5044,19.9458,20.0944,19.7644,18.4844
6046o_aug2004a,A++,True,,,21.925,20.326,20.657,21.755,20.095
6046o_nov2003,A,True,,,20.6067,19.9898,20.2967,19.7167,18.8367
6047_aug2003,A+,True,,,20.5573,20.0097,20.0873,19.9673,18.3473
6047_aug2004a,A++,True,,,21.965,20.519,20.74,19.765,19.715
6047o_aug2003,A,True,,,20.4746,20.0727,20.2346,20.0146,18.2746
6047o_aug2004a,A++,True,,,22.004,20.476,20.765,20.514,19.824
6047o_nov2003,A,True,,,20.3643,19.9533,20.1543,19.4643,18.0143
6048_aug2003,A,True,,,20.602,20.0451,20.182,20.512,19.382
6048_jul2008,A++,True,,,20.872,19.74,19.849,20.742,19.652
6048_jun2007,A+,True,,,21.7869,20.0659,20.4369,20.7869,19.7769
6048_may2007,A,True,,,20.8954,19.657,19.7554,20.0454,19.1754
6048o_aug2003,A,True,,,20.5338,19.9265,20.1938,20.2538,19.2638
6048o_jul2008,A++,True,,,20.886,19.741,19.862,20.756,19.576
6048o_jun2007,A,True,,,21.7116,19.9543,20.4716,20.5316,19.4816
6048o_may2007,A,True,,,20.696,19.7585,19.656,20.276,19.156
6049_aug2003,A,True,,,20.5788,20.0444,20.2188,20.5288,19.4388
6049_jul2008,A++,True,,,20.898,19.737,19.83,20.958,19.768
6049_jun2007,A+,True,,,21.7859,20.1338,20.3659,21.3059,20.2559
6049o_aug2003,A,True,,,20.5761,20.0949,20.1861,20.5361,19.2561
6049o_jul2008,A++,True,,,20.892,19.735,19.843,20.972,19.682
6049o_jun2007,A+,True,,,21.7309,19.9375,20.3009,21.0509,19.8609
6049o_may2007,B,True,seeing>2,Seeing,20.7121,19.7511,19.3221,20.3021,19.1021
6050_oct2003,A++,True,,,21.266,20.54,20.711,21.396,19.726
6050o_oct2003,A++,True,,,21.166,20.471,20.689,21.386,19.906
6051_aug2003,A,True,,,20.4694,19.8999,20.1294,20.2694,19.2294
6051_jun2007,A+,True,,,21.544,20.103,20.223,20.984,19.894
6051o_aug2003,A,True,,,20.547,20.0284,20.187,20.517,19.387
6051o_jun2007,A++,True,,,21.647,20.129,20.284,20.727,19.917
6052_oct2003,A++,True,,,20.972,20.317,20.581,21.232,19.032
6052o_oct2003,A++,True,,,21.124,20.352,20.603,21.044,19.164
6053_aug2003,A,True,,,20.6111,20.1573,20.2511,20.5111,18.9211
6053_jun2007,A++,True,,,21.859,20.22,20.415,22.239,20.059
6053_may2007,B,True,seeing>2,Seeing,20.8414,19.4585,19.7014,20.5414,18.9814
6053o_aug2003,A,True,,,20.6289,20.1212,20.2989,20.2889,19.0789
6053o_jun2007,A++,True,,,21.891,20.157,20.522,22.241,20.291
6053o_may2007,A,True,,,20.8088,19.666,19.8188,20.2988,19.0288
6054_aug2003,A,True,,,20.5915,20.037,20.1715,20.5215,19.4515
6054_jun2007,A++,True,,,21.821,20.291,20.477,21.981,20.591
6054_may2007,B,True,seeing>2,Seeing,20.553,19.5804,19.643,20.033,19.083
6054o_aug2003,A,True,,,20.5373,19.9704,20.1673,20.5173,19.4073
6054o_jun2007,A++,True,,,21.578,20.132,20.484,21.488,20.218
6054o_may2007,B,True,seeing>2,Seeing,20.6869,19.6518,19.7169,20.0369,19.1569
6055_jul2007,A++,True,,,21.714,20.124,20.492,21.284,20.334
6055_oct2006,D,False,r5sig<20 & i5sig<19 & h5sig<19 & rmode<18,Clouds,18.2355,16.9321,17.4255,17.8855,17.0355
6055o_jul2007,A++,True,,,21.683,20.182,20.5,20.793,20.283
6055o_jun2005,A++,True,,,21.9,20.4327,20.72,21.03,20.27
6056_aug2003,A,True,,,20.6177,20.0025,20.1877,20.5177,18.6677
6056_may2007,D,False,Background gradient & Noise,Background / Inconsistent photometry,21.02,19.931,19.956,19.99,19.09
6056o_aug2003,A,True,,,20.5967,20.0071,20.2267,20.0067,18.9067
6056o_may2007,D,False,Background gradient & Noise,Background / Inconsistent photometry,20.829,19.903,19.901,20.329,18.869
6057_aug2003,A++,True,,,20.5833,19.9648,20.2533,19.7733,18.6233
6057_aug2004a,A++,True,,,21.928,20.337,20.707,20.258,19.518
6057_nov2003,A,True,,,20.6172,20.0457,20.1472,19.9672,18.4872
6057o_aug2003,A+,True,,,20.5757,19.9761,20.1557,20.2657,18.4557
6057o_aug2004a,A++,True,,,21.958,20.479,20.668,20.508,19.598
6057o_nov2003,A+,True,,,20.6289,19.9588,20.2789,19.9689,18.6089
6058_aug2003,A,True,,,20.4223,19.9431,20.1323,20.2223,18.5823
6058_aug2004a,A++,True,,,21.951,20.348,20.687,22.001,20.111
6058_nov2003,A++,True,,,20.6967,20.0049,20.2167,20.4567,19.2767
6058o_aug2003,A,True,,,20.5518,19.9989,20.1518,20.2718,19.0318
6058o_aug2004a,A++,True,,,21.973,20.422,20.689,21.753,20.273
6059_aug2003,A,True,,,20.4328,19.8438,20.1128,20.2528,18.9528
6059_jun2007,A++,True,,,21.43,20.26,20.3,21.49,20.33
6059_may2007,D,False,i5sig<19 & Noise,Clouds / Inconsistent photometry,20.7694,18.2313,19.6394,19.1694,18.1894
6059o_aug2003,A,True,,,20.5089,19.806,20.0689,20.2889,18.9089
6059o_jun2007,A++,True,,,21.42,20.26,20.28,21.74,20.35
6059o_may2007,D,False,r5sig<20 & i5sig<19 & h5sig<19 & Noise,Clouds / Inconsistent photometry,19.2051,17.8329,17.7851,18.7051,17.9451
6060_aug2003,A,True,,,20.5126,19.9739,20.1026,20.2826,19.1826
6060_jun2007,A++,True,,,21.436,20.168,20.369,21.256,20.046
6060_may2007,D,False,r5sig<20 & i5sig<19 & h5sig<19 & rmode<18 & Noise,Clouds / Inconsistent photometry,18.0871,15.7514,17.1071,16.1671,15.8671
6060o_aug2003,A,True,,,20.4855,19.9933,20.2155,20.2855,19.2155
6060o_jun2007,A++,True,,,21.423,20.304,20.39,20.243,20.073
6060o_may2007,D,False,r5sig<20 & i5sig<19 & h5sig<19 & rmode<18 & Noise,Clouds / Inconsistent photometry,18.5756,16.8674,17.4856,17.2056,16.7356
6061_oct2003,A++,True,,,21.018,20.422,20.61,21.248,19.558
6061o_oct2003,A++,True,,,21.136,20.278,20.656,21.316,19.736
6062_aug2003,A,True,,,20.5843,20.0391,20.2043,20.2743,19.5043
6062_jun2007,A++,True,,,21.48,20.28,20.38,21.49,20.28
6062_may2007,D,False,r5sig<20 & i5sig<19 & h5sig<19 & seeing>2 & Noise,Clouds / Inconsistent photometry / Seeing,19.2882,17.9499,18.1082,18.3682,17.6882
6062o_aug2003,A,True,,,20.3592,19.8863,20.0592,20.0192,18.8792
6062o_jun2007,A++,True,,,21.49,20.27,20.37,21.49,20.31
6062o_may2007,D,False,r5sig<20 & i5sig<19 & h5sig<19 & rmode<18 & Noise,Clouds / Inconsistent photometry,19.3295,17.2127,18.4995,17.8695,17.1595
6063_aug2003,A,True,,,20.5463,19.9802,20.1063,19.7763,18.9563
6063_jun2007,A++,True,,,21.673,20.256,20.62,21.233,19.923
6063_nov2003,A,True,,,20.6569,20.0526,20.2769,20.4669,19.2469
6063o_aug2003,A+,True,,,20.5798,19.9445,20.1898,20.2798,19.1898
6063o_jun2007,A++,True,,,21.658,20.296,20.622,21.468,20.058
6063o_nov2003,D,False,n_stars<1000,Clouds,20.4946,20.048,20.2446,20.2246,19.0846
6064_aug2003,A,True,,,20.3967,19.9667,20.1967,20.0167,18.6067
6064_jun2007,A++,True,,,21.5,20.29,20.4,21.74,20.28
6064_may2007,D,False,r5sig<20 & i5sig<19 & h5sig<19 & n_stars<1000 & Noise,Clouds / Inconsistent photometry,19.5918,17.5165,18.2018,18.4618,17.3518
6064o_aug2003,A+,True,,,20.517,19.9635,20.217,20.527,19.057
6064o_jun2007,A++,True,,,21.51,20.3,20.42,21.74,20.31
6064o_may2007,D,False,r5sig<20 & i5sig<19 & h5sig<19 & Noise,Clouds / Inconsistent photometry,18.849,18.8467,17.919,18.509,17.259
6065_aug2003,A,True,,,20.4495,19.9814,20.0795,20.2695,18.1995
6065_aug2004a,A++,True,,,21.959,20.389,20.691,19.509,19.289
6065o_aug2003,A,True,,,20.5413,19.9787,20.2013,20.5213,18.3713
6065o_aug2004a,A++,True,,,21.991,20.473,20.722,18.761,19.331
6066_aug2003,A+,True,,,20.5423,19.9405,20.1623,20.0123,18.3323
6066_aug2004a,A++,True,,,21.97,20.346,20.769,22.25,19.52
6066o_aug2003,A+,True,,,20.5558,20.0307,20.1958,20.2658,18.4458
6066o_aug2004a,A++,True,,,22.051,20.518,20.84,19.771,19.711
6067_aug2003,A++,True,,,20.5599,20.0361,20.2099,20.5099,19.3099
6067_aug2004a,A++,True,,,21.924,20.393,20.588,21.764,20.354
6067o_aug2003,A++,True,,,20.5722,20.0047,20.2322,20.2722,18.9322
6067o_aug2004a,A++,True,,,21.952,20.366,20.699,21.762,19.992
6067o_nov2003,A,True,,,20.5771,19.8094,20.1371,20.7071,19.0071
6068_aug2003,A+,True,,,20.5635,20.005,20.2435,20.2735,19.3535
6068_jun2007,A++,True,,,21.49,20.31,20.42,20.49,20.08
6068_may2007,D,False,i5sig<19 & h5sig<19 & seeing>2 & Noise,Clouds / Inconsistent photometry / Seeing,20.1056,18.7032,18.8856,18.9456,18.2356
6068o_aug2003,A+,True,,,20.5528,20.0034,20.2028,20.0028,19.3528
6068o_jun2007,A++,True,,,21.52,20.33,20.43,20.74,20.01
6068o_may2007,D,False,i5sig<19 & Noise,Clouds / Inconsistent photometry,20.4481,18.4313,19.6981,19.0781,18.4081
6069_aug2003,A++,True,,,20.55,19.97,20.2,20.25,19.2
6069_jun2007,A++,True,,,21.52,20.3,20.4,21.49,20.34
6069_may2007,D,False,r5sig<20 & i5sig<19 & seeing>2 & Noise,Clouds / Inconsistent photometry / Seeing,19.66,18.38,19.23,18.5,18.09
6069o_aug2003,A++,True,,,20.5,20.06,20.17,20.5,19.06
6069o_jun2007,A++,True,,,21.54,20.33,20.4,21.99,20.31
6069o_may2007,D,False,h5sig<19 & Noise,Clouds / Inconsistent photometry,20.23,19.0,18.96,19.75,18.87
6070_oct2003,A++,True,,,21.093,20.399,20.568,21.573,19.633
6070o_oct2003,A++,True,,,21.111,20.336,20.577,21.081,19.451
6071_aug2003,A+,True,,,20.4974,19.9945,20.2174,20.5274,19.3274
6071_jun2007,A++,True,,,21.56,20.33,20.45,20.99,20.17
6071_may2007,D,False,Noise,Inconsistent photometry,20.5298,19.2368,19.1998,19.8798,19.0198
6071o_aug2003,A+,True,,,20.5642,19.9975,20.2242,20.2642,19.5042
6071o_jun2007,A++,True,,,21.57,20.34,20.47,20.99,20.25
6071o_may2007,D,False,i5sig<19 & Noise,Clouds / Inconsistent photometry,20.4669,18.8651,19.2769,19.3469,18.6169
6072_aug2003,A++,True,,,20.5676,20.0385,20.2476,20.0376,19.4176
6072_jun2007,A++,True,,,21.71,20.41,20.56,21.74,20.49
6072_may2007,D,False,r5sig<20 & i5sig<19 & h5sig<19 & rmode<18 & n_stars<1000 & seeing>2 & Noise,Clouds / Inconsistent photometry / Seeing,18.0632,16.1915,16.9632,16.7632,16.2732
6072o_aug2003,A++,True,,,20.5709,20.0209,20.2209,20.5209,19.3309
6072o_jun2007,A++,True,,,21.7,20.42,20.55,21.74,20.43
6072o_may2007,D,False,r5sig<20 & i5sig<19 & h5sig<19 & rmode<18 & n_stars<1000 & Noise,Clouds / Inconsistent photometry,17.283,16.7881,16.223,16.623,16.163
6073_aug2003,A++,True,,,20.5349,19.9602,20.1449,20.7649,19.5249
6073_jun2007,A++,True,,,21.59,20.34,20.44,21.49,20.57
6073_may2007,D,False,r5sig<20 & i5sig<19 & h5sig<19 & rmode<18 & Noise,Clouds / Inconsistent photometry,17.962,16.6381,17.162,17.712,16.632
6073o_aug2003,A++,True,,,20.5724,19.9306,20.1824,21.0124,19.5224
6073o_jun2007,A++,True,,,21.65,20.38,20.47,21.99,20.71
6073o_may2007,D,False,r5sig<20 & i5sig<19 & h5sig<19 & Noise,Clouds / Inconsistent photometry,19.769,18.4152,18.519,19.409,18.569
6074_jul2007,A++,True,,,21.062,19.944,20.084,21.002,19.872
6074o_jul2007,A++,True,,,21.115,20.074,20.072,21.025,19.835
6074o_jun2005,A++,True,,,21.8965,20.4157,20.6165,21.0165,20.0665
6074o_oct2006,D,False,r5sig<20 & i5sig<19 & h5sig<19 & rmode<18 & n_stars<1000 & Noise,Clouds / Inconsistent photometry,16.9646,16.3314,15.9046,17.2046,16.0946
6075_aug2003,A++,True,,,20.548,20.0386,20.198,20.508,18.708
6075_jun2007,A++,True,,,21.426,20.151,20.319,21.546,19.836
6075_may2007,D,False,i5sig<19 & h5sig<19 & Noise,Clouds / Inconsistent photometry,20.0032,18.6831,18.6532,19.5632,18.0832
6075o_aug2003,A++,True,,,20.5634,20.0053,20.2034,21.0034,18.9834
6075o_jun2007,A++,True,,,21.42,20.282,20.352,21.55,20.08
6075o_may2007,D,False,r5sig<20 & i5sig<19 & h5sig<19 & n_stars<1000 & Noise,Clouds / Inconsistent photometry,19.4852,18.5182,18.0152,19.2252,17.8552
6076_aug2003,A++,True,,,20.5762,20.0662,20.2262,20.5162,19.0162
6076_jul2007,A++,True,,,21.1,20.07,20.07,21.52,19.79
6076_may2007,D,False,Noise,Inconsistent photometry,20.9616,19.4915,19.9416,20.5016,19.5216
6076o_aug2003,A++,True,,,20.5153,20.0123,20.1653,20.2553,19.2153
6076o_jul2007,A++,True,,,21.1,20.03,20.07,21.52,19.83
6076o_may2007,D,False,r5sig<20 & i5sig<19 & h5sig<19 & Noise,Clouds / Inconsistent photometry,19.0238,17.359,18.1938,18.1338,17.3838
6077_oct2003,A++,True,,,21.076,20.296,20.59,21.036,19.486
6077o_oct2003,A++,True,,,21.197,20.286,20.629,21.537,19.427
6078_oct2003,A++,True,,,21.183,20.345,20.66,21.333,19.753
6078o_oct2003,A++,True,,,21.188,20.329,20.652,21.338,19.838
6079_aug2003,A++,True,,,20.518,19.9912,20.188,20.498,18.858
6079_aug2004a,A++,True,,,22.0697,20.5564,20.7997,22.2797,20.2197
6079_jul2007,A++,True,,,21.09,20.07,20.08,20.52,19.69
6079o_aug2003,A++,True,,,20.2821,19.7514,19.9521,20.1221,18.7121
6079o_aug2004a,A++,True,,,21.9849,20.5345,20.7449,22.0249,20.1549
6079o_jul2007,A++,True,,,21.1,20.06,20.09,21.27,19.81
6080_aug2003,C,True,Noise,Inconsistent photometry,20.1354,19.654,19.8154,20.0654,18.1154
6080_aug2004a,A++,True,,,21.958,20.391,20.758,20.258,19.748
6080o_aug2003,C,True,Noise,Inconsistent photometry,20.292,19.6375,19.892,20.402,18.162
6080o_aug2004a,A++,True,,,21.976,20.501,20.767,20.256,19.466
6081_aug2003,D,False,Noise,Inconsistent photometry,20.1216,19.5172,19.7616,19.8416,18.9116
6081_jun2007,A++,True,,,21.41,20.24,20.35,20.49,19.95
6081_may2007,D,False,r5sig<20 & i5sig<19 & h5sig<19 & rmode<18 & Noise,Clouds / Inconsistent photometry,17.061,18.1441,16.171,16.851,16.181
6081o_aug2003,D,False,r5sig<20 & Noise,Clouds / Inconsistent photometry,19.8181,19.326,19.5381,19.6881,18.6481
6081o_jun2007,A++,True,,,21.4,20.25,20.36,20.74,19.97
6081o_may2007,D,False,i5sig<19 & Noise,Clouds / Inconsistent photometry,20.4116,18.5441,19.1516,19.0316,18.3416
6082_aug2003,D,False,r5sig<20 & i5sig<19 & h5sig<19 & Noise,Clouds / Inconsistent photometry,18.9455,18.4886,18.8155,18.8455,17.8555
6082_jun2007,A++,True,,,21.37,20.21,20.32,21.24,20.2
6082_may2007,D,False,i5sig<19 & Noise,Clouds / Inconsistent photometry,20.1996,18.5324,19.0696,18.9596,18.3296
6082o_aug2003,D,False,r5sig<20 & i5sig<19 & h5sig<19 & Noise,Clouds / Inconsistent photometry,18.6349,18.5288,18.1149,18.5849,17.5749
6082o_jun2007,A++,True,,,21.39,20.21,20.31,21.24,20.17
6082o_may2007,D,False,r5sig<20 & i5sig<19 & h5sig<19 & seeing>2 & Noise,Clouds / Inconsistent photometry / Seeing,19.4977,18.888,18.1377,19.1277,18.2077
6083_aug2003,D,False,r5sig<20 & i5sig<19 & h5sig<19 & rmode<18 & Noise,Clouds / Inconsistent photometry,16.2895,16.5429,16.1995,16.3395,15.5195
6083_jul2007,A++,True,,,21.036,19.932,20.005,21.226,19.846
6083_oct2003,A++,True,,,20.9888,20.2934,20.4988,21.2388,19.6688
6083o_aug2003,D,False,r5sig<20 & i5sig<19 & h5sig<19 & rmode<18 & n_stars<1000 & Noise,Clouds / Inconsistent photometry,16.7926,5.27,16.5026,13.5826,13.2226
6083o_jul2007,A++,True,,,21.0,19.992,19.957,21.48,19.81
6083o_oct2003,A++,True,,,20.8281,20.1626,20.3081,20.9781,19.6581
6084_oct2003,A++,True,,,21.246,20.402,20.732,21.106,19.896
6084o_oct2003,A++,True,,,21.167,20.384,20.786,21.367,19.917
6085_aug2003,D,False,r5sig<20 & i5sig<19 & h5sig<19 & rmode<18 & n_stars<1000,Clouds,17.7087,18.67,3.85869,14.9587,15.5587
6085_oct2003,A++,True,,,21.099,20.318,20.612,21.069,19.879
6085o_aug2003,D,False,r5sig<20 & i5sig<19 & h5sig<19 & rmode<18 & n_stars<1000,Clouds,17.734,16.9453,17.024,17.434,16.454
6085o_oct2003,A++,True,,,21.137,20.383,20.63,21.327,19.907
6086_oct2003,A++,True,,,21.066,20.333,20.618,21.296,19.576
6086o_oct2003,A++,True,,,21.118,20.325,20.632,21.298,19.618
6087_aug2003,D,False,r5sig<20 & h5sig<19 & Noise,Clouds / Inconsistent photometry,18.6718,19.3449,18.2618,18.4818,17.7118
6087_jun2007,A++,True,,,21.37,20.18,20.33,20.99,19.9
6087_may2007,D,False,i5sig<19 & Noise,Clouds / Inconsistent photometry,20.6349,18.8765,19.5449,19.2149,18.4849
6087o_aug2003,D,False,r5sig<20 & i5sig<19 & h5sig<19 & rmode<18 & n_stars<1000 & Noise,Clouds / Inconsistent photometry,16.8251,15.831,17.2651,15.8551,15.3851
6087o_jun2007,A++,True,,,21.38,20.2,20.3,19.99,19.83
6087o_may2007,D,False,r5sig<20 & i5sig<19 & h5sig<19 & rmode<18 & Noise,Clouds / Inconsistent photometry,19.0219,17.5976,17.9319,17.7819,17.3919
6088_aug2003,D,False,r5sig<20 & n_stars<1000 & Noise,Clouds / Inconsistent photometry,19.52,19.2653,19.09,19.23,18.07
6088_nov2003,A+,True,,,20.718,19.953,20.308,20.808,19.358
6088o_aug2003,D,False,r5sig<20 & i5sig<19 & n_stars<1000 & Noise,Clouds / Inconsistent photometry,19.4981,18.3935,19.2481,19.2281,17.9581
6088o_nov2003,A+,True,,,20.259,19.477,19.808,20.299,18.829
6089_aug2003,D,False,Noise,Inconsistent photometry,20.2086,19.7026,19.4986,19.9386,18.4586
6089_may2007,A++,True,,,21.131,20.037,20.07,21.281,19.531
6089_nov2003,A+,True,,,20.2578,19.3875,19.9578,19.8278,18.3678
6089o_aug2003,D,False,Noise,Inconsistent photometry,20.2406,19.789,19.6706,19.9506,18.5406
6089o_may2007,A+,True,,,21.118,20.013,20.039,21.038,19.508
6090_aug2003,A,True,,,20.2348,19.8278,19.8148,19.9548,18.0048
6090_aug2004a,A++,True,,,21.925,20.271,20.651,19.015,19.215
6090_nov2003,B,True,seeing>2,Seeing,20.1294,19.3857,19.7194,19.0794,17.6494
6090o_aug2003,A+,True,,,20.2316,19.8367,19.8216,18.6616,17.9316
6090o_aug2004a,A++,True,,,21.983,20.49,20.763,18.763,19.253
6090o_nov2003,D,False,r5sig<20 & n_stars<1000 & seeing>2,Clouds / Seeing,19.3562,19.0627,19.2662,18.7262,16.8862
6091_aug2003,A,True,,,20.2281,19.7637,19.8681,20.2081,18.4581
6091_aug2004a,A++,True,,,22.009,20.383,20.823,22.249,20.269
6091_nov2003,D,False,r5sig<20 & n_stars<1000,Clouds,19.7511,19.316,19.3711,19.4111,17.4011
6091o_aug2004a,A++,True,,,21.951,20.411,20.774,21.751,19.961
6091o_nov2003,D,False,r5sig<20 & n_stars<1000 & seeing>2,Clouds / Seeing,19.8203,19.0497,19.5803,19.0803,17.4303
6091o_oct2003,A++,True,,,21.0378,20.2279,20.6478,20.7378,19.1478
6092_oct2003,A+,True,,,21.07,20.33,20.618,20.28,19.8
6092o_oct2003,A+,True,,,20.373,19.962,20.055,19.993,19.263
6093_oct2003,A+,True,,,20.294,19.922,19.968,20.454,18.964
6093o_oct2003,A+,True,,,20.326,19.969,19.965,20.456,18.976
6094_oct2003,A++,True,,,21.175,20.405,20.771,21.105,19.905
6094o_oct2003,A++,True,,,21.156,20.328,20.791,21.116,19.806
6095_oct2003,A+,True,,,20.384,20.03,20.087,20.504,19.304
6095o_oct2003,A+,True,,,20.406,20.008,20.076,20.516,19.266
6096_oct2003,A++,True,,,21.106,20.299,20.637,21.306,19.896
6096o_oct2003,A++,True,,,21.104,20.235,20.664,21.064,19.964
6097_oct2003,A++,True,,,20.421,20.037,20.089,20.281,19.231
6097o_oct2003,A++,True,,,20.464,20.095,20.096,20.794,19.344
6098_jun2007,A++,True,,,21.803,20.315,20.565,21.443,20.723
6098_oct2003,A++,True,,,20.4772,20.0421,20.1472,20.3172,19.3772
